rank,uid,username,type
1,13475303,米汀的小笼包,总督
2,351531386,invins-,总督
3,26531557,安娜斯塔斯婭,总督
4,66621878,霊音はなこ,提督
5,3546589241019107,米汀家的月饼晴朗,提督
6,38739372,_渚风,提督
7,10788384,soulのtouch,提督
8,530596,bili_530596,提督
9,1272304314,露染zzz,提督
10,14153130,中专白字,提督
11,628996143,オフライン,提督
12,7180032,无为無為,提督
13,2396905,闌珊凨雨,提督
14,6969680,周新宇,提督
15,1845506,大头可爱AI,提督
16,25942909,米汀家的小文,提督
17,360569,米汀家的夜阑梦雪,提督
18,87618298,步信崇明,提督
19,1979338810,LionPoii,提督
20,11283433,業風,提督
21,1878939,破破破破破cd,提督
22,85590833,无理数mio,提督
23,11795901,鲁贝什卡,提督
24,25593802,同调群单推人,提督
25,3501990,-小良与兔-,提督
26,35520443,不二楠,提督
27,5630092,米汀家的良生,提督
28,5317908,Rayqua,提督
29,882255,叫我丶呵呵,提督
30,20013396,zaoyasumi,提督
31,503,流河,提督
32,384739919,小奕ヤ,提督
33,10093973,某_君,提督
34,24816063,-縶給闦蘉鸀鱍鞝繝礃-,提督
35,202329,若雪,舰长
36,6606769,Akananae,舰长
37,81210807,一缕清风随风逝,舰长
38,499032978,Porco-www,舰长
39,3546623420402419,薰_薰_纸nya,舰长
40,6830657,-月见小亦-,舰长
41,13135276,顾萌Komoe,舰长
42,494678,Pandator,舰长
43,366450460,自然立法者,舰长
44,182148534,-梣桸-,舰长
45,12422769,Beartooth90,舰长
46,71537139,゙黑貓,舰长
47,17558893,十文字-疾风,舰长
48,5960988,精准表达与好好接话,舰长
49,5667363,关心坐骨神经疼,舰长
50,1977481159,落烨了吗,舰长
51,15845,春日花抄_,舰长
52,7405415,夜の_,舰长
53,241942616,ワルター,舰长
54,3494368814041805,傀诺equinox,舰长
55,229087540,櫻花閃閃,舰长
56,2971220,ユメうつつ,舰长
57,3493084472019038,薄荷糖8辣,舰长
58,2097870821,白天LightSky,舰长
59,8969216,萤帕米趴,舰长
60,1698435,吕同学_リッキー,舰长
61,375800639,灯光汪,舰长
62,349880406,夜夢YuMe_ちゃん,舰长
63,19884007,南风入弦丶l,舰长
64,4345986,丢失的风儿,舰长
65,556570,Shiro_Yaya,舰长
66,3493120266209851,喵嗚嘎嗚嘰哩咕嚕噠噠,舰长
