rank,uid,username,type
1,66621878,靈音はなこ,提督
2,3546589241019107,米汀家的月饼晴朗,提督
3,26531557,安娜斯塔斯娅,提督
4,18736993,不关米米的事哟,提督
5,202329,若雪,提督
6,530596,米汀Nagisa的猴,提督
7,81210807,一缕清风随风逝,提督
8,10788384,soulのtouch,提督
9,6969680,周新宇,提督
10,1301867328,l三余l,提督
11,1845506,卡恰_,提督
12,1272304314,露染zzz,提督
13,3546588643330241,时逝丶云烟散,舰长
14,6606769,Akananae,舰长
15,3546623420402419,薰_薰_纸nya,舰长
16,7180032,无为無為,舰长
17,499032978,Porco-www,舰长
18,6580838,兰卡从小就是黑汀生,舰长
19,628996143,オフライン,舰长
20,13135276,顾萌Komoe,舰长
21,12422769,Beartooth90,舰长
22,6830657,-月见小亦-,舰长
23,14153130,黄桃罐头冰,舰长
24,13475303,米汀的小笼包,舰长
25,21941693,佐布,舰长
26,182148534,-梣桸-,舰长
27,122119323,魔兽小不点,舰长
28,11795901,Slofi,舰长
29,15845,春日花抄_,舰长
30,85590833,无理数mio,舰长
31,1878939,破破破破破cd,舰长
32,5317908,Rayqua,舰长
33,2234700,对称破缺喵,舰长
34,882255,叫我丶呵呵,舰长
35,3493084472019038,薄荷糖8辣,舰长
36,241942616,ワルター,舰长
37,87618298,步信崇明,舰长
38,10478200,時のまほう,舰长
39,11283433,業風,舰长
40,494678,Pandatorパンダト,舰长
41,1977481159,落烨了吗,舰长
42,71537139,゙黑貓,舰长
43,2971220,ユメうつつ,舰长
44,482663558,淬羽xl,舰长
45,3494368814041805,傀诺equinox,舰长
46,5667363,关心坐骨神经疼,舰长
47,5630092,奈落良生,舰长
48,7405415,夜の_,舰长
49,1979338810,LionPoii,舰长
50,229087540,櫻花閃閃,舰长
51,20877518,河蟹君血型O,舰长
52,2097870821,白天LightSky,舰长
53,11074373,auviuo,舰长
54,237845732,gigigigibeibei,舰长
55,1698435,吕同学_リッキー,舰长
56,23073334,随喵のGRosmarinus,舰长
57,25593802,同调群单推人,舰长
58,5960988,逻辑语法与修辞,舰长
59,171791040,-エクシア-,舰长
60,366450460,自然立法者,舰长
61,5933816,是蔡叔叔呀,舰长
62,137380440,无话可嗦OvO,舰长
63,8969216,苏啪米帕,舰长
64,415469534,BroccoIi-,舰长
65,8378757,嘴香精灵北极熊,舰长
66,7037193,bluepudding,舰长
67,14860339,超高校級貓耳响,舰长
68,556570,Shiro_Yaya,舰长
69,681653,闪光罗伊,舰长
70,475770372,逸雨sakana,舰长
71,3493120266209851,喵呜嗷呜叽里咕噜哒哒,舰长
72,506331,幻与樱,舰长
73,1961645,名字真难取饿,舰长
74,7861204,PSI-CMD,舰长
75,9127166,Kokoa9,舰长
76,13301973,空调房里裹棉被,舰长
77,2268148,卡奥斯教授,舰长
78,12532750,薛定谔の波斯猫,舰长
79,10093973,某_君,舰长
80,940915,Polar Bears,舰长
81,1477811,穗状星序,舰长
82,12211712,鲁伯特之泪68,舰长
83,13118657,dv341,舰长
84,351192397,20644862174_bili,舰长
85,6490851,疾星走,舰长
86,3537121268730123,Prescr1ption,舰长
87,102615,疯子orz,舰长
88,1488162122,Aleksib家的米垃圾,舰长
89,925,911,舰长
90,2871839,淡定の立华奏,舰长
91,4897,宫古芳香,舰长
92,671177448,小啥煲,舰长
93,453196,-kenjoy-,舰长
94,224656237,童话避难所,舰长
95,1760794230,弥弥御用钢矛护理师,舰长
96,536365,鸢尾百合,舰长
97,287809472,艦こわのcollection,舰长
98,773898,鲨鲨痛饮昏睡红茶,舰长
99,266375,咕咕-咕咕咕咕咕-咕,舰长
100,35610072,寒星Coldstar_QAQ,舰长
101,3546781168176020,走过安眠地的花丛_,舰长
102,11554146,伴舞者纠结,舰长
103,3546856695007484,天河溯洄,舰长
104,2251909,王一川卅,舰长
105,14117226,翎翙_黑鸟版,舰长
106,3311160,Ferula--,舰长
107,1686151,汪三w,舰长
108,11790018,吃一口奶团,舰长
109,159019,九重雪会,舰长
110,107200480,星空下的永恒誓言,舰长
111,1565147,orion_0v0,舰长
112,35068151,沙沙沙沙福林,舰长
113,3546761429781280,Saner___,舰长
114,22072857,南客徊,舰长
115,475210,Xinrea,舰长
116,514004203,空気Sagiri,舰长
117,349880406,是夜梦华章-呀,舰长
118,7257467,PlutoniumLink,舰长
119,1594851899,BybYbyByb,舰长
120,391770814,Raphael拉法,舰长
121,2272878,野生社畜型ED猫饼,舰长
122,20013396,zaoyasumi,舰长
123,30956099,柱子和墙不会奶,舰长
124,281923061,抑鬱的大便,舰长
125,6595716,九重阳炎,舰长
126,4345986,丢失的风儿,舰长
127,901025,雅赛劳拉Rion,舰长
128,3546641382509140,长月也是月,舰长
129,166404,Akaskii,舰长
130,2648843,小寂语,舰长
131,18894663,AriaRinne,舰长
132,3989554,名利场,舰长
133,25942909,鸦天狗-文,舰长
134,165723722,风烟寥,舰长
135,112763360,Redscarf-,舰长
136,340809,玉玊症犯惹,舰长
